"numero_ocorrencia","ano","mes","dia","rpm_2024","ueop_2024","cia_pm","pelotao","nome_municipio","nome_bairro","natureza_ocorrencia_descricao_longa","numero_envolvido","envolvimento_descricao","furto","roubo","extorsao","data_fato"
"2024-013984103-001",2024,3,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-28"
"2024-013927881-001",2024,3,4,"15 RPM","19 BPM","42 CIA PM",PM,NOVO ORIENTE DE MINAS,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-04"
"2024-013866629-001",2024,3,26,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-26"
"2024-013847178-001",2024,3,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,DOUTOR LAERTE LAENDER,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-26"
"2024-013833055-001",2024,3,26,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,TANCREDO NEVES,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-26"
"2024-013798894-001",2024,3,26,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO CRISTOVAO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-26"
"2024-013782170-001",2024,3,26,"15 RPM","19 BPM","232 CIA PM",PM,POTE,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-26"
"2024-013773953-001",2024,3,23,"15 RPM","19 BPM","232 CIA PM",PM,POTE,MARISTELA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-23"
"2024-013765490-001",2024,3,26,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-26"
"2024-013744390-001",2024,3,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-26"
"2024-013585927-001",2024,3,24,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,CENTRO,EXTORSAO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-03-24"
"2024-013585927-001",2024,3,24,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,CENTRO,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-03-24"
"2024-013572852-001",2024,3,25,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-25"
"2024-013565967-001",2024,3,20,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-013509213-001",2024,3,25,"15 RPM","19 BPM","155 CIA PM",PM,ATALEIA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-25"
"2024-013460810-001",2024,3,22,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-22"
"2024-013392731-001",2024,3,24,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-24"
"2024-013377536-001",2024,3,23,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-23"
"2024-013262347-001",2024,3,22,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-22"
"2024-013258702-001",2024,3,21,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-21"
"2024-013236286-001",2024,3,22,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,SANTA CLARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-22"
"2024-013190504-001",2024,3,18,"15 RPM","19 BPM","155 CIA PM",PC,ITAMBACURI,LAGUNA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-18"
"2024-013133091-001",2024,3,15,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-15"
"2024-013108241-001",2024,3,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-22"
"2024-013102285-001",2024,3,22,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-22"
"2024-013008862-001",2024,3,16,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-16"
"2024-012973987-001",2024,3,21,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-21"
"2024-012906497-001",2024,3,20,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012891233-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-012890843-001",2024,3,21,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-21"
"2024-012890843-001",2024,3,21,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-21"
"2024-012838834-001",2024,3,20,"15 RPM","19 BPM","232 CIA PM",PM,FRANCISCOPOLIS,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012830972-001",2024,3,20,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012756121-001",2024,3,20,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,3.0,SOLICITANTE,1,0,0,"2024-03-20"
"2024-012748335-001",2024,3,20,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012737454-001",2024,3,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012701463-001",2024,2,20,"15 RPM","19 BPM","155 CIA PM",PC,ITAMBACURI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-012698167-001",2024,3,20,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-20"
"2024-012689573-001",2024,3,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012678887-001",2024,3,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,4.0,SOLICITANTE,0,0,0,"2024-03-20"
"2024-012678887-001",2024,3,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-20"
"2024-012622174-001",2024,3,19,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-19"
"2024-012620842-001",2024,3,19,"15 RPM","19 BPM","232 CIA PM",PM,POTE,FLORESTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-19"
"2024-012518624-001",2024,3,19,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,2.0,VITIMA E PROPRIETARIO/FUNCIONARIO ESTABELECIM,1,0,0,"2024-03-19"
"2024-012518624-001",2024,3,19,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,4.0,VITIMA E PROPRIETARIO/FUNCIONARIO ESTABELECIM,1,0,0,"2024-03-19"
"2024-012518624-001",2024,3,19,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,VITIMA E PROPRIETARIO/FUNCIONARIO ESTABELECIM,1,0,0,"2024-03-19"
"2024-012413036-001",2024,3,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-18"
"2024-012372969-001",2024,3,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-18"
"2024-012287698-001",2024,3,17,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-17"
"2024-012190670-001",2024,3,15,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,SAO DIOGO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-15"
"2024-012178571-001",2024,3,17,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-17"
"2024-012173698-001",2024,3,16,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,LIBERDADE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-16"
"2024-012120095-001",2024,3,16,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-16"
"2024-011929124-001",2024,3,1,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-01"
"2024-011903220-001",2024,3,14,"15 RPM","19 BPM","232 CIA PM",PM,POTE,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-14"
"2024-011878055-001",2024,3,14,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-14"
"2024-011829695-001",2024,3,14,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,DOS SICILIANOS,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-14"
"2024-011820092-001",2024,3,14,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,JERUSALEM,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-14"
"2024-011794170-001",2024,3,14,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-14"
"2024-011746759-001",2024,3,14,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-14"
"2024-011712046-001",2024,3,10,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-10"
"2024-011612955-001",2024,3,4,"15 RPM","19 BPM","155 CIA PM",PC,CAMPANARIO,CONJUNTO HABITACIONAL MANOEL SERAFIM DUARTE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-04"
"2024-011602122-001",2024,3,13,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-13"
"2024-011560840-001",2024,3,12,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-12"
"2024-011538697-001",2024,3,13,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-13"
"2024-011537231-001",2024,3,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-13"
"2024-011537231-001",2024,3,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-13"
"2024-011509773-001",2024,3,13,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-13"
"2024-011509773-001",2024,3,13,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,VARZEA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-13"
"2024-011508634-001",2024,3,9,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-09"
"2024-011407477-001",2024,3,8,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,SAO BENTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-011404248-001",2024,3,12,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-12"
"2024-011404248-001",2024,3,12,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-12"
"2024-011393274-001",2024,3,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-11"
"2024-011358758-001",2024,3,7,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,DOUTOR LAERTE LAENDER,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-07"
"2024-011347550-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-011341776-001",2024,3,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-12"
"2024-011309231-001",2024,3,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-12"
"2024-011256856-001",2024,3,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-11"
"2024-011238030-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-29"
"2024-011172790-001",2024,3,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-11"
"2024-011172790-001",2024,3,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-11"
"2024-011101139-001",2024,3,10,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-10"
"2024-011095760-001",2024,3,10,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-10"
"2024-011084891-001",2024,3,10,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-10"
"2024-011072690-001",2024,3,10,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO CRISTOVAO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-10"
"2024-011029101-001",2024,3,10,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-10"
"2024-011025564-001",2024,3,10,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-10"
"2024-011012540-001",2024,3,10,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-10"
"2024-010984471-001",2024,3,9,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-09"
"2024-010953299-001",2024,3,9,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-09"
"2024-010945866-001",2024,3,9,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-09"
"2024-010937650-001",2024,3,9,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-09"
"2024-010933298-001",2024,3,9,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-09"
"2024-010929340-001",2024,3,9,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-09"
"2024-010811116-001",2024,3,4,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-04"
"2024-010802040-001",2024,2,27,"15 RPM","19 BPM","232 CIA PM",PM,CATUJI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-27"
"2024-010788213-001",2024,3,8,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-08"
"2024-010788213-001",2024,3,8,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-010759631-001",2024,3,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,PALMEIRAS,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-03-08"
"2024-010752852-001",2024,3,7,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,JARDIM SERRA VERDE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-07"
"2024-010718676-001",2024,3,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,INDAIA,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-03-08"
"2024-010690965-001",2024,3,8,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-010683976-001",2024,3,8,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-010649670-001",2024,3,7,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-07"
"2024-010637018-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,CONCORDIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010432404-001",2024,3,6,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,PALMEIRAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-06"
"2024-010415723-001",2024,2,6,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-06"
"2024-010381730-001",2024,3,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-05"
"2024-010381730-001",2024,3,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010359112-001",2024,3,3,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-03"
"2024-010271346-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,3.0,SOLICITANTE,0,0,0,"2024-03-05"
"2024-010271346-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010271020-001",2024,3,5,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010237774-001",2024,3,5,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,ANASTACIO ROQUE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010170057-001",2024,3,5,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010167025-001",2024,3,5,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-05"
"2024-010061911-001",2024,3,4,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA E PROPRIETARIO/FUNCIONARIO ESTABELECIM,1,0,0,"2024-03-04"
"2024-010061818-001",2024,2,9,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-09"
"2024-009919053-001",2024,3,2,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,INDAIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-02"
"2024-009850004-001",2024,3,3,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,PALMEIRAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-03"
"2024-009748275-001",2024,3,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-02"
"2024-009748275-001",2024,3,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-02"
"2024-009745020-001",2024,3,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-02"
"2024-009702852-001",2024,3,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-01"
"2024-009597968-001",2024,3,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-01"
"2024-009592980-001",2024,3,1,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-01"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,5.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,7.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,6.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
